student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies_flat,devices_type,devices_brand,devices_year,skills_soft,skills_tech.python,skills_tech.excel,skills_tech.sql,family_siblings,family_income.father,family_income.mother,address_city,address_district,address_postal_code
218,Unknown,19,Female,,+1-468-427-7504,Jonathanton,Incorrect email format,1990-06-20 07:38:18,Python,100,pending,,excellent,133.0,2014-03-11 00:21:00,"Apartment 27, West Pamelafurt district, Tashkent, UZ, 100776",,,,,,,,,,,,Tashkent,West Pamelafurt,100776
219,John Crosby,20,Female,90,+1-953-626-3866,Lake Micheleside,moorebrooke@gmail.com,1994-03-16 00:00:00,Data science,,inactive,4.5,good,169.0,1979-11-20 20:58:00,"Apartment 47, South Joshuabury district, Tashkent, UZ, 100368","theory, go",laptop,HP,2023.0,,,,,,,,Tashkent,South Joshuabury,100368
219,John Crosby,20,Female,90,+1-953-626-3866,Lake Micheleside,moorebrooke@gmail.com,1994-03-16 00:00:00,Data science,,inactive,4.5,good,169.0,1979-11-20 20:58:00,"Apartment 47, South Joshuabury district, Tashkent, UZ, 100368","theory, go",phone,Apple,2022.0,"['place', 'debate']",4.0,1.0,5.0,2.0,290.0,315.0,Tashkent,South Joshuabury,100368
220,Lance Jackson,22,Male,81,Unknown,Caitlinville,Incorrect email format,2004-02-02 19:24:00,Data science,80,pending,2.0,excellent,127.0,1980-06-02 00:00:00,"BROKEN,ADDRESS,DATA,,,","source, laugh",laptop,Lenovo,2016.0,"['whether', 'rock']",3.0,1.0,2.0,5.0,381.0,899.0,,,
220,Lance Jackson,22,Male,81,Unknown,Caitlinville,Incorrect email format,2004-02-02 19:24:00,Data science,80,pending,2.0,excellent,127.0,1980-06-02 00:00:00,"BROKEN,ADDRESS,DATA,,,","source, laugh",phone,Xiaomi,2018.0,"['always', 'order']",4.0,2.0,2.0,1.0,740.0,774.0,,,
221,Karen Smith,,Female,85,Unknown,Sarahview,Incorrect email format,1998-06-02 00:00:00,Python,,pending,3.11,excellent,141.0,2023-01-24 03:23:46,UZ 100054 Tashkent Munozshire,,,,,"['trouble', 'effect']",2.0,4.0,4.0,2.0,363.0,669.0,Tashkent,Munozshire,100054
222,Mr. Aaron Murphy,22,Female,73,Unknown,North Scottmouth,Incorrect email format,1982-05-12 00:00:00,Python,66,inactive,,excellent,106.0,2023-07-12 00:00:00,"Apartment 27, South Lauren district, Tashkent, UZ, 100652",,,,,"['fire', 'ability']",1.0,3.0,3.0,3.0,449.0,549.0,Tashkent,South Lauren,100652
223,Juan Bailey,20,Unknown,77,Unknown,North Joshuachester,Incorrect email format,1999-06-11 00:00:00,Data science,85,active,3.7,,251.0,1974-01-21 00:00:00,"New Jason 27-kv, dom 49, Tashkent","open, full",laptop,HP,2015.0,"['thank', 'current']",4.0,1.0,1.0,2.0,1220.0,1488.0,Tashkent,New Jason,
223,Juan Bailey,20,Unknown,77,Unknown,North Joshuachester,Incorrect email format,1999-06-11 00:00:00,Data science,85,active,3.7,,251.0,1974-01-21 00:00:00,"New Jason 27-kv, dom 49, Tashkent","open, full",phone,Xiaomi,2022.0,"['share', 'force']",4.0,2.0,2.0,0.0,1394.0,719.0,Tashkent,New Jason,
224,Randy Diaz,20,Female,,Unknown,Butlerhaven,Incorrect email format,1992-01-03 00:00:00,Data science,100,pending,4.5,excellent,77.0,2008-12-04 12:38:00,"388 Jonathan Tunnel, Claytontown","bar, improve",laptop,Lenovo,2015.0,,,,,,,,Claytontown,,
224,Randy Diaz,20,Female,,Unknown,Butlerhaven,Incorrect email format,1992-01-03 00:00:00,Data science,100,pending,4.5,excellent,77.0,2008-12-04 12:38:00,"388 Jonathan Tunnel, Claytontown","bar, improve",phone,Xiaomi,2020.0,,,,,,,,Claytontown,,
225,Unknown,18,Female,,+1-908-591-6827,Daltonmouth,ismith@yahoo.com,2018-03-16 00:00:00,Python,100,pending,,excellent,148.0,2005-08-24 00:00:00,"1104 Sanchez Locks Apt. 466, Jonesberg",,,,,"['like', 'speech']",5.0,3.0,1.0,3.0,625.0,271.0,Jonesberg,,
226,Brett Newman,20,Female,73,+1-308-314-9187,Port Michelle,Incorrect email format,2023-04-25 06:52:07,Data science,100,active,4.5,average,251.0,1986-01-05 00:00:00,UZ 100469 Tashkent Samanthaborough,,,,,"['main', 'soon']",4.0,5.0,4.0,0.0,1434.0,1280.0,Tashkent,Samanthaborough,100469
227,Stacie Hawkins,18,Unknown,84,Unknown,Gregoryfurt,sarah04@davis.com,2023-11-02 02:28:03,Data science,79,pending,3.7,excellent,292.0,2011-12-25 00:00:00,"BROKEN,ADDRESS,DATA,,,","he, go",laptop,Lenovo,2015.0,"['design', 'arrive']",3.0,2.0,1.0,1.0,1391.0,1437.0,,,
227,Stacie Hawkins,18,Unknown,84,Unknown,Gregoryfurt,sarah04@davis.com,2023-11-02 02:28:03,Data science,79,pending,3.7,excellent,292.0,2011-12-25 00:00:00,"BROKEN,ADDRESS,DATA,,,","he, go",phone,Xiaomi,2024.0,,,,,,,,,,
228,Ann Patterson,,Female,90,Unknown,East Kristopherbury,Incorrect email format,2013-12-10 04:01:20,Data science,,pending,4.5,average,95.0,1992-04-30 00:00:00,UZ 100020 Tashkent New Danaburgh,,,,,"['century', 'seven']",1.0,1.0,4.0,4.0,440.0,727.0,Tashkent,New Danaburgh,100020
229,Unknown,21,Male,90,+1-835-539-0341,New Michele,Incorrect email format,2008-05-20 02:19:39,Python,100,inactive,,good,259.0,1996-06-08 00:00:00,"Apartment 1, Webbburgh district, Tashkent, UZ, 100201","chance, later",laptop,HP,2019.0,,,,,,,,Tashkent,Webbburgh,100201
229,Unknown,21,Male,90,+1-835-539-0341,New Michele,Incorrect email format,2008-05-20 02:19:39,Python,100,inactive,,good,259.0,1996-06-08 00:00:00,"Apartment 1, Webbburgh district, Tashkent, UZ, 100201","chance, later",phone,Samsung,2018.0,"['strategy', 'unit']",5.0,4.0,1.0,4.0,773.0,1127.0,Tashkent,Webbburgh,100201
230,Cesar Carr,19,Unknown,70,Unknown,Port Alvin,Incorrect email format,2022-01-08 06:25:49,Python,100,inactive,3.7,excellent,97.0,2014-12-04 00:00:00,"BROKEN,ADDRESS,DATA,,,","goal, green",laptop,Dell,2015.0,"['personal', 'before']",3.0,5.0,5.0,5.0,676.0,1252.0,,,
230,Cesar Carr,19,Unknown,70,Unknown,Port Alvin,Incorrect email format,2022-01-08 06:25:49,Python,100,inactive,3.7,excellent,97.0,2014-12-04 00:00:00,"BROKEN,ADDRESS,DATA,,,","goal, green",phone,Samsung,2018.0,,,,,,,,,,
231,Unknown,22,Unknown,90,+1-504-243-8948,Espinozamouth,ewilliams@turner-rhodes.org,1995-08-18 00:00:00,Python,,inactive,,excellent,70.0,1980-02-12 00:00:00,"685 Tiffany Island Apt. 341, Adamhaven",,,,,,,,,,,,Adamhaven,,
232,Unknown,21,Unknown,90,+1-947-543-3841,Crystalmouth,Incorrect email format,2024-12-12 01:37:12,Data science,100,inactive,1.22,excellent,226.0,1982-03-18 22:20:00,"7335 Alex Parks Apt. 827, Gordontown","television, guess",laptop,Dell,2015.0,,,,,,,,Gordontown,,
232,Unknown,21,Unknown,90,+1-947-543-3841,Crystalmouth,Incorrect email format,2024-12-12 01:37:12,Data science,100,inactive,1.22,excellent,226.0,1982-03-18 22:20:00,"7335 Alex Parks Apt. 827, Gordontown","television, guess",phone,Xiaomi,2022.0,,,,,,,,Gordontown,,
233,Shannon Floyd,18,Female,90,+1-462-427-5971,South Heather,ytran@knapp.org,2014-02-28 00:00:00,Data science,100,inactive,,excellent,287.0,2001-06-14 22:43:00,"Port Bradleyfurt 3-kv, dom 15, Tashkent","parent, might",laptop,Lenovo,2021.0,,,,,,,,Tashkent,Port Bradleyfurt,
233,Shannon Floyd,18,Female,90,+1-462-427-5971,South Heather,ytran@knapp.org,2014-02-28 00:00:00,Data science,100,inactive,,excellent,287.0,2001-06-14 22:43:00,"Port Bradleyfurt 3-kv, dom 15, Tashkent","parent, might",phone,Xiaomi,2019.0,"['child', 'staff']",5.0,5.0,3.0,5.0,1398.0,413.0,Tashkent,Port Bradleyfurt,
234,Kenneth Frye,19,Male,90,Unknown,North Juanborough,sydney04@keith-roberson.net,2021-01-27 00:00:00,Data science,100,pending,1.08,excellent,141.0,2019-12-02 00:00:00,"BROKEN,ADDRESS,DATA,,,","nothing, senior",laptop,Dell,2021.0,"['recently', 'ground']",5.0,3.0,4.0,0.0,643.0,773.0,,,
234,Kenneth Frye,19,Male,90,Unknown,North Juanborough,sydney04@keith-roberson.net,2021-01-27 00:00:00,Data science,100,pending,1.08,excellent,141.0,2019-12-02 00:00:00,"BROKEN,ADDRESS,DATA,,,","nothing, senior",phone,Samsung,2023.0,"['customer', 'forward']",1.0,3.0,1.0,0.0,1019.0,1024.0,,,
235,Unknown,21,Female,90,+1-788-244-1970,North Tracy,patriciajones@hancock.com,2015-10-29 00:00:00,Data science,100,active,,excellent,72.0,2007-07-09 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,
236,Unknown,,Male,,+1-815-089-5710,Melindaport,Incorrect email format,1991-10-25 21:50:00,Data science,,pending,3.7,good,154.0,1983-03-23 00:00:00,"2195 Hamilton Turnpike Apt. 662, Gutierrezchester","society, kitchen",laptop,HP,2020.0,"['market', 'rise']",4.0,5.0,1.0,2.0,479.0,532.0,Gutierrezchester,,
236,Unknown,,Male,,+1-815-089-5710,Melindaport,Incorrect email format,1991-10-25 21:50:00,Data science,,pending,3.7,good,154.0,1983-03-23 00:00:00,"2195 Hamilton Turnpike Apt. 662, Gutierrezchester","society, kitchen",phone,Xiaomi,2022.0,"['nearly', 'thank']",3.0,3.0,4.0,3.0,1305.0,1060.0,Gutierrezchester,,
237,Leonard Reyes,19,Unknown,64,+1-257-402-4229,South Lorrainetown,Incorrect email format,1995-10-08 00:00:00,Data science,100,active,,,277.0,1993-04-08 00:00:00,"BROKEN,ADDRESS,DATA,,,","sense, create",laptop,Lenovo,2020.0,"['million', 'standard']",3.0,2.0,3.0,3.0,1096.0,1164.0,,,
237,Leonard Reyes,19,Unknown,64,+1-257-402-4229,South Lorrainetown,Incorrect email format,1995-10-08 00:00:00,Data science,100,active,,,277.0,1993-04-08 00:00:00,"BROKEN,ADDRESS,DATA,,,","sense, create",phone,Apple,2018.0,"['work', 'high']",3.0,5.0,4.0,5.0,660.0,1327.0,,,
238,Unknown,21,Male,90,+1-533-404-3317,Lake Ryanhaven,Incorrect email format,1997-05-18 03:49:00,Data science,100,inactive,3.7,excellent,123.0,1977-12-20 00:00:00,"Apartment 4, Riddleshire district, Tashkent, UZ, 100048","hundred, music",laptop,HP,2015.0,"['to', 'several']",4.0,3.0,1.0,2.0,786.0,645.0,Tashkent,Riddleshire,100048
238,Unknown,21,Male,90,+1-533-404-3317,Lake Ryanhaven,Incorrect email format,1997-05-18 03:49:00,Data science,100,inactive,3.7,excellent,123.0,1977-12-20 00:00:00,"Apartment 4, Riddleshire district, Tashkent, UZ, 100048","hundred, music",phone,Samsung,2019.0,"['require', 'to']",2.0,1.0,5.0,0.0,1411.0,853.0,Tashkent,Riddleshire,100048
239,Daniel King,,Female,,+1-201-451-8492,Russellmouth,Incorrect email format,2022-03-30 16:59:53,Python,,inactive,0.0,excellent,174.0,1981-10-05 00:00:00,"BROKEN,ADDRESS,DATA,,,","cold, deep",laptop,HP,2015.0,"['tree', 'understand']",2.0,1.0,2.0,3.0,785.0,1178.0,,,
239,Daniel King,,Female,,+1-201-451-8492,Russellmouth,Incorrect email format,2022-03-30 16:59:53,Python,,inactive,0.0,excellent,174.0,1981-10-05 00:00:00,"BROKEN,ADDRESS,DATA,,,","cold, deep",phone,Apple,2023.0,"['above', 'make']",4.0,5.0,5.0,4.0,1366.0,1367.0,,,
240,Claire Smith,20,Unknown,62,Unknown,Leebury,Incorrect email format,2003-10-17 10:01:07,Data science,100,active,0.0,,250.0,2009-12-28 21:57:36,"BROKEN,ADDRESS,DATA,,,","close, ground",laptop,Lenovo,2021.0,,,,,,,,,,
240,Claire Smith,20,Unknown,62,Unknown,Leebury,Incorrect email format,2003-10-17 10:01:07,Data science,100,active,0.0,,250.0,2009-12-28 21:57:36,"BROKEN,ADDRESS,DATA,,,","close, ground",phone,Xiaomi,2019.0,"['husband', 'contain']",2.0,4.0,2.0,4.0,1057.0,1225.0,,,
241,David Grimes,20,Male,65,+1-382-474-5618,East Nancymouth,ckoch@gmail.com,2021-01-27 02:43:16,Data science,100,active,3.11,good,120.0,2023-03-29 02:45:11,"Apartment 24, East Pamelafurt district, Tashkent, UZ, 100917","mean, that",laptop,Dell,2021.0,"['poor', 'little']",2.0,2.0,1.0,1.0,1286.0,1196.0,Tashkent,East Pamelafurt,100917
241,David Grimes,20,Male,65,+1-382-474-5618,East Nancymouth,ckoch@gmail.com,2021-01-27 02:43:16,Data science,100,active,3.11,good,120.0,2023-03-29 02:45:11,"Apartment 24, East Pamelafurt district, Tashkent, UZ, 100917","mean, that",phone,Xiaomi,2020.0,"['class', 'party']",5.0,4.0,1.0,0.0,371.0,941.0,Tashkent,East Pamelafurt,100917
242,Unknown,19,Female,76,+1-132-243-9130,Port Lauren,Incorrect email format,2023-05-18 00:04:33,Data science,100,inactive,0.0,good,162.0,1993-03-10 00:00:00,"BROKEN,ADDRESS,DATA,,,","evidence, tonight",laptop,HP,2020.0,,,,,,,,,,
242,Unknown,19,Female,76,+1-132-243-9130,Port Lauren,Incorrect email format,2023-05-18 00:04:33,Data science,100,inactive,0.0,good,162.0,1993-03-10 00:00:00,"BROKEN,ADDRESS,DATA,,,","evidence, tonight",phone,Xiaomi,2018.0,"['available', 'growth']",5.0,5.0,4.0,0.0,715.0,1431.0,,,
243,Barbara Richardson,22,Unknown,,+1-724-823-3305,North James,Incorrect email format,1994-06-08 00:00:00,Data science,,pending,,excellent,106.0,1982-10-15 06:48:59,"Apartment 38, Lake Amychester district, Tashkent, UZ, 100854","its, join",laptop,Lenovo,2020.0,,,,,,,,Tashkent,Lake Amychester,100854
243,Barbara Richardson,22,Unknown,,+1-724-823-3305,North James,Incorrect email format,1994-06-08 00:00:00,Data science,,pending,,excellent,106.0,1982-10-15 06:48:59,"Apartment 38, Lake Amychester district, Tashkent, UZ, 100854","its, join",phone,Samsung,2018.0,,,,,,,,Tashkent,Lake Amychester,100854
244,Unknown,18,Female,90,+1-434-105-9394,Kevinland,Incorrect email format,2020-11-26 13:53:26,Data science,,inactive,3.7,good,299.0,2019-12-05 10:39:00,"55355 Lucero Manors Suite 542, East Michaelhaven","moment, always",laptop,HP,2024.0,,,,,,,,East Michaelhaven,,
244,Unknown,18,Female,90,+1-434-105-9394,Kevinland,Incorrect email format,2020-11-26 13:53:26,Data science,,inactive,3.7,good,299.0,2019-12-05 10:39:00,"55355 Lucero Manors Suite 542, East Michaelhaven","moment, always",phone,Apple,2021.0,"['time', 'always']",4.0,4.0,1.0,0.0,1470.0,637.0,East Michaelhaven,,
245,Linda Castro,19,Female,90,+1-149-124-0868,North Amanda,Incorrect email format,2023-02-20 06:33:38,Data science,84,pending,0.0,,231.0,1997-09-30 06:56:34,"Apartment 35, West Ericborough district, Tashkent, UZ, 100678","least, environment",laptop,Lenovo,2020.0,"['thought', 'free']",1.0,5.0,4.0,5.0,247.0,1018.0,Tashkent,West Ericborough,100678
245,Linda Castro,19,Female,90,+1-149-124-0868,North Amanda,Incorrect email format,2023-02-20 06:33:38,Data science,84,pending,0.0,,231.0,1997-09-30 06:56:34,"Apartment 35, West Ericborough district, Tashkent, UZ, 100678","least, environment",phone,Samsung,2019.0,,,,,,,,Tashkent,West Ericborough,100678
246,Unknown,20,Unknown,73,+1-921-067-8157,Lisatown,Incorrect email format,2007-11-13 00:00:00,Data science,93,inactive,,average,179.0,2020-10-19 15:53:33,"Johntown 7-kv, dom 50, Tashkent","final, young",laptop,Lenovo,2017.0,,,,,,,,Tashkent,Johntown,
246,Unknown,20,Unknown,73,+1-921-067-8157,Lisatown,Incorrect email format,2007-11-13 00:00:00,Data science,93,inactive,,average,179.0,2020-10-19 15:53:33,"Johntown 7-kv, dom 50, Tashkent","final, young",phone,Samsung,2021.0,,,,,,,,Tashkent,Johntown,
247,Unknown,21,Unknown,57,+1-474-733-4676,West Margaret,Incorrect email format,2022-10-03 06:44:25,Data science,100,pending,,excellent,195.0,1982-10-12 00:00:00,"Allisonfurt 7-kv, dom 13, Tashkent","book, wind",laptop,HP,2019.0,,,,,,,,Tashkent,Allisonfurt,
247,Unknown,21,Unknown,57,+1-474-733-4676,West Margaret,Incorrect email format,2022-10-03 06:44:25,Data science,100,pending,,excellent,195.0,1982-10-12 00:00:00,"Allisonfurt 7-kv, dom 13, Tashkent","book, wind",phone,Samsung,2018.0,"['station', 'suddenly']",3.0,2.0,5.0,0.0,496.0,1494.0,Tashkent,Allisonfurt,
248,Eddie Ross,22,Female,90,+1-984-804-9442,Hallburgh,Incorrect email format,1972-12-05 00:00:00,Python,100,inactive,,excellent,70.0,1993-11-12 00:00:00,"Joseborough 23-kv, dom 30, Tashkent","threat, usually",laptop,Lenovo,2020.0,"['TV', 'church']",2.0,3.0,4.0,4.0,293.0,1109.0,Tashkent,Joseborough,
248,Eddie Ross,22,Female,90,+1-984-804-9442,Hallburgh,Incorrect email format,1972-12-05 00:00:00,Python,100,inactive,,excellent,70.0,1993-11-12 00:00:00,"Joseborough 23-kv, dom 30, Tashkent","threat, usually",phone,Samsung,2024.0,"['factor', 'art']",1.0,4.0,4.0,1.0,752.0,398.0,Tashkent,Joseborough,
249,Timothy Mcdonald,22,Unknown,,+1-876-918-6415,East Ashleyland,david26@hotmail.com,1985-06-09 18:30:20,Data science,100,active,2.62,excellent,74.0,2022-07-19 00:00:00,"East Taylor 8-kv, dom 23, Tashkent",,,,,"['understand', 'two']",5.0,5.0,5.0,5.0,346.0,1429.0,Tashkent,East Taylor,
250,Cassie Roberts,18,Male,,Unknown,South Stanley,lgarcia@hotmail.com,2024-09-14 00:00:00,Python,,pending,2.0,excellent,100.0,1977-06-21 00:00:00,UZ 100410 Tashkent Adkinsborough,,,,,"['human', 'front']",4.0,2.0,5.0,0.0,967.0,253.0,Tashkent,Adkinsborough,100410
251,Unknown,21,Unknown,,+1-039-827-5197,Gutierrezport,Incorrect email format,1970-11-12 20:17:17,Python,68,active,3.7,,193.0,2010-10-17 00:00:00,"87498 Haynes Wall Suite 838, South Rachel","about, ball",laptop,Lenovo,2017.0,"['thus', 'state']",1.0,5.0,4.0,2.0,979.0,784.0,South Rachel,,
251,Unknown,21,Unknown,,+1-039-827-5197,Gutierrezport,Incorrect email format,1970-11-12 20:17:17,Python,68,active,3.7,,193.0,2010-10-17 00:00:00,"87498 Haynes Wall Suite 838, South Rachel","about, ball",phone,Apple,2021.0,"['final', 'very']",4.0,5.0,1.0,0.0,1250.0,614.0,South Rachel,,
252,Unknown,,Unknown,,+1-708-953-5365,Danielsport,Incorrect email format,2001-04-19 00:00:00,Data science,100,inactive,,excellent,174.0,2025-05-30 00:00:00,"Apartment 25, New John district, Tashkent, UZ, 100658",,,,,"['word', 'start']",3.0,1.0,3.0,4.0,773.0,214.0,Tashkent,New John,100658
253,Jeffrey White,21,Female,90,+1-537-420-7791,Moraport,Incorrect email format,2014-01-23 13:27:35,Other,82,inactive,3.7,excellent,233.0,1970-12-03 00:00:00,"BROKEN,ADDRESS,DATA,,,","follow, job",laptop,Lenovo,2020.0,,,,,,,,,,
253,Jeffrey White,21,Female,90,+1-537-420-7791,Moraport,Incorrect email format,2014-01-23 13:27:35,Other,82,inactive,3.7,excellent,233.0,1970-12-03 00:00:00,"BROKEN,ADDRESS,DATA,,,","follow, job",phone,Apple,2019.0,,,,,,,,,,
254,William Washington,,Unknown,90,+1-915-056-1418,West Alison,nicholashoward@arellano-hart.com,2021-03-18 14:19:31,Data science,100,inactive,3.02,excellent,75.0,2022-05-17 00:00:00,"Andersonland 15-kv, dom 10, Tashkent","read, leg",laptop,HP,2020.0,,,,,,,,Tashkent,Andersonland,
254,William Washington,,Unknown,90,+1-915-056-1418,West Alison,nicholashoward@arellano-hart.com,2021-03-18 14:19:31,Data science,100,inactive,3.02,excellent,75.0,2022-05-17 00:00:00,"Andersonland 15-kv, dom 10, Tashkent","read, leg",phone,Apple,2024.0,"['democratic', 'blood']",1.0,5.0,4.0,3.0,1243.0,1258.0,Tashkent,Andersonland,
255,Unknown,22,Female,99,Unknown,Amandabury,Incorrect email format,2020-11-10 09:09:22,Data science,,pending,0.0,average,156.0,2020-10-26 12:05:26,"BROKEN,ADDRESS,DATA,,,",,,,,"['leader', 'mission']",4.0,4.0,2.0,2.0,350.0,517.0,,,
256,Ann Burns,22,Unknown,100,Unknown,Lake Ashley,Incorrect email format,2006-05-27 00:00:00,Python,100,active,3.7,excellent,227.0,2019-08-14 00:00:00,"BROKEN,ADDRESS,DATA,,,","about, city",laptop,Lenovo,2016.0,"['five', 'body']",5.0,4.0,4.0,4.0,1087.0,516.0,,,
256,Ann Burns,22,Unknown,100,Unknown,Lake Ashley,Incorrect email format,2006-05-27 00:00:00,Python,100,active,3.7,excellent,227.0,2019-08-14 00:00:00,"BROKEN,ADDRESS,DATA,,,","about, city",phone,Xiaomi,2018.0,,,,,,,,,,
257,Unknown,20,Female,77,+1-287-328-8674,North Chelseaview,Incorrect email format,1984-07-07 22:59:00,Python,,inactive,1.27,average,181.0,1984-02-20 00:00:00,"Apartment 27, New Mark district, Tashkent, UZ, 100999",,,,,"['space', 'across']",5.0,2.0,4.0,4.0,310.0,1129.0,Tashkent,New Mark,100999
258,Mrs. Dana Cole,,Female,,+1-182-594-2720,Andersonville,Incorrect email format,2022-05-24 00:00:00,Data science,100,active,,average,126.0,2023-03-11 00:00:00,"Johnview 8-kv, dom 27, Tashkent","me, sister",laptop,HP,2021.0,,,,,,,,Tashkent,Johnview,
258,Mrs. Dana Cole,,Female,,+1-182-594-2720,Andersonville,Incorrect email format,2022-05-24 00:00:00,Data science,100,active,,average,126.0,2023-03-11 00:00:00,"Johnview 8-kv, dom 27, Tashkent","me, sister",phone,Samsung,2022.0,"['pull', 'form']",3.0,4.0,1.0,0.0,1252.0,483.0,Tashkent,Johnview,
259,Dean Lozano,20,Female,,Unknown,Brandonfurt,Incorrect email format,1974-11-27 05:57:07,Python,,pending,,good,216.0,1972-03-07 06:41:17,"BROKEN,ADDRESS,DATA,,,","this, trouble",laptop,HP,2019.0,,,,,,,,,,
259,Dean Lozano,20,Female,,Unknown,Brandonfurt,Incorrect email format,1974-11-27 05:57:07,Python,,pending,,good,216.0,1972-03-07 06:41:17,"BROKEN,ADDRESS,DATA,,,","this, trouble",phone,Apple,2020.0,"['ago', 'expert']",1.0,4.0,3.0,2.0,1459.0,839.0,,,
260,Tyler Mueller,20,Female,61,Unknown,Port Jeffreyside,Incorrect email format,2021-02-05 09:47:55,Data science,,inactive,,excellent,124.0,1995-04-08 00:00:00,"Apartment 43, Sarahstad district, Tashkent, UZ, 100781",,,,,,,,,,,,Tashkent,Sarahstad,100781
261,Charles Smith,20,Unknown,89,+1-737-407-8314,Lake Josephtown,xthomas@lambert-collins.com,1984-12-16 11:44:14,Other,86,inactive,,average,152.0,2002-01-01 00:00:00,UZ 100304 Tashkent Jonesfurt,"anyone, bed",laptop,HP,2015.0,,,,,,,,Tashkent,Jonesfurt,100304
261,Charles Smith,20,Unknown,89,+1-737-407-8314,Lake Josephtown,xthomas@lambert-collins.com,1984-12-16 11:44:14,Other,86,inactive,,average,152.0,2002-01-01 00:00:00,UZ 100304 Tashkent Jonesfurt,"anyone, bed",phone,Samsung,2020.0,,,,,,,,Tashkent,Jonesfurt,100304
262,Michele Johnson,18,Female,76,+1-370-768-5363,Hillchester,Incorrect email format,2023-06-08 21:49:21,Data science,97,active,,good,194.0,1989-07-12 03:27:46,"North Alicia 20-kv, dom 35, Tashkent","firm, everybody",laptop,HP,2017.0,,,,,,,,Tashkent,North Alicia,
262,Michele Johnson,18,Female,76,+1-370-768-5363,Hillchester,Incorrect email format,2023-06-08 21:49:21,Data science,97,active,,good,194.0,1989-07-12 03:27:46,"North Alicia 20-kv, dom 35, Tashkent","firm, everybody",phone,Xiaomi,2024.0,,,,,,,,Tashkent,North Alicia,
263,Unknown,21,Female,65,+1-642-192-1575,Kellyborough,zjohnson@miller-weaver.net,2002-08-30 15:04:12,Other,100,inactive,,average,220.0,1995-09-08 00:00:00,"BROKEN,ADDRESS,DATA,,,","third, prepare",laptop,HP,2019.0,"['body', 'husband']",2.0,3.0,2.0,1.0,908.0,489.0,,,
